id,skillLevel,gender,completeUserInput,pressTime,flightTime,keyText,keyType,timeStamp,releaseTime,holdTime,interKeyTime,flightTime_diff,hold_to_press_ratio,release_to_press_ratio,typing_speed,is_consecutive_key,session_duration,AverageKeyPressDuration,AverageKeyReleaseDuration,KeyPressVariability,KeyReleaseVariability,AverageInterkeyTime,KeyPressRate,KeyReleaseRate,AverageSeekTime,TypingSpeedCharactersPerMinute,HoldFlightRatio,FlightHoldRatio
18,0,0,Ba.1932$,-0.9288954458306479,-0.6660733950463189,3,2,-0.9257769874032888,-0.9257728368284829,-0.7388170345311771,-0.5425923757359619,-0.44321320611971554,-0.7387284129124242,0.1621956716217892,0.32310645682668604,0,-0.9257769874040792,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
18,0,0,Ba.1932$,-0.9288721634561969,-0.31751425421205104,2,3,-0.9257511288036244,-0.9257490727988092,0.6531570884985771,-0.6959233098656928,0.22754381476745225,0.6533544509129922,0.16224485251460358,0.7271553865078566,0,-0.9257511288044148,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
18,0,0,Ba.1932$,-0.9288535168381717,-0.5155592205951578,6,3,-0.9257252702039601,-0.925730196039656,1.3491441500134542,-0.5760463977279032,-0.17316817173657006,1.3493958810252147,0.16226944248752573,0.40137161865498305,0,-0.9257252702047505,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
18,0,0,Ba.1932$,-0.9288278000441453,-0.2551300898013724,5,3,-0.9256994116042957,-0.9257050873641247,-0.1820273853192754,-0.5244714471569937,0.16293626621879648,-0.18189527570625644,0.16221534397891496,0.282664992138962,0,-0.9256994116050861,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
18,0,0,Ba.1932$,-0.9288066931084641,-0.4096051635801957,4,3,-0.9256735530046314,-0.9256840384847402,-0.2516260914707631,-0.4652299498795977,-0.1412273612181335,-0.25149942202580167,0.16221288564450181,0.15912602523452987,0,-0.9256735530054218,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
18,0,0,Ba.1932$,-0.9287687524203989,0.23503120199681682,9,1,-0.925647694404967,-0.9256460522392661,0.026768733135187732,-0.12093230687920191,0.44459614079046433,0.026917145250927383,0.16222272087609457,-0.368684088262153,0,-0.9256476944057574,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
18,0,0,Ba.1932$,-0.9286548267638811,3.1373801843412465,9,1,-0.9255442600063095,-0.9255319124928245,1.0707493254075033,2.377664960643913,2.0997108676549043,1.070979273270314,0.16225960630896286,-1.4917085160869008,0,-0.9255442600071,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
18,0,0,Ba.1932$,-0.928624344723026,-0.06797759656933652,0,3,-0.9254925428069808,-0.9255021751325146,-0.8084157406826648,2.1741529935262704,-2.3778100250204757,-0.8083325920044464,0.16219321328737607,-1.455213651909227,0,-0.9254925428077713,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
27,0,0,Ba.1932$,1.0797785903709411,2.2515105954779163e-16,9,1,1.0798418611641072,1.0798378809999032,1.4883415623164296,0.0,0.021851273320714668,1.48823688797852,0.16227434779271063,-0.501626558119787,0,1.0798418611633167,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
27,0,0,Ba.1932$,1.0797922904555735,-0.7155846366420956,8,3,1.0798418611641072,1.0798512240241813,0.5835583823470893,0.0,-0.5525732047866477,0.5834234856375922,0.16224238186957898,-0.501626558119787,0,1.0798418611633167,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
27,0,0,Ba.1932$,1.0798097198638108,-0.5601193380313568,9,1,1.0798677197637716,1.0798686268446063,0.5835583823470893,-0.888980895110854,0.08598794996983568,0.5834234828018494,0.16224238186957898,1.469137842553575,1,1.0798677197629811,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
27,0,0,Ba.1932$,1.07984520023422,0.13006736981377023,10,3,1.0798935783634358,1.0799042858184038,1.2099467377104787,-0.2937780871708986,0.4779888063324662,1.2098327531008923,0.16226451256111787,-0.13734499689012217,1,1.0798935783626455,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
27,0,0,Ba.1932$,1.079866643844949,-0.4165367374036044,3,2,1.0799194369631002,1.079925438132085,0.5139596761956017,-0.18574947448858817,-0.4286946558840626,0.5138224428989843,0.16223992258819572,-0.288356479731516,0,1.0799194369623097,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
27,0,0,Ba.1932$,1.0799262353283878,1.0519666883271321,9,1,1.0799970127620933,1.0799843181054987,-1.1564092714401033,0.4568465312732841,1.0485678305936283,-1.1566022998816727,0.16218090930469892,-0.8657549796071591,0,1.079997012761303,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
27,0,0,Ba.1932$,1.0799564842865175,-0.04619265026719479,1,3,1.0800228713617577,1.0800151673844984,0.5835583823470893,0.700782108297856,-0.8330362799469981,0.5834234589234523,0.16224238186957898,-1.0020867059994591,0,1.0800228713609672,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
27,0,0,Ba.1932$,1.0800165678334877,1.0697907353016118,11,2,1.0800745885610863,1.0800750558423051,0.30516355774113857,0.7307513363323034,0.7901376363990054,0.3050193275115608,0.16223254663798622,-1.0169045519653626,0,1.080074588560296,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
27,0,0,Ba.1932$,1.0800514784461237,0.1112530980073751,3,2,1.0801004471607507,1.0801094477459678,-0.9476131529856402,0.8387799490146138,-0.7306805007856446,-0.9477992243419405,0.16218828620187856,-1.0673494867255016,0,1.0801004471599602,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
27,0,0,Ba.1932$,1.0800649713461112,-0.6888485661803763,2,3,1.0801263057604151,1.0801234372346007,0.44436097004411396,-0.41226108172569065,-0.6145320989004207,0.44422138060455546,0.1622374642537826,0.058726363895881595,0,1.0801263057596246,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
27,0,0,Ba.1932$,1.0800780239787289,-0.7264771097931665,6,3,1.0801263057604151,1.0801367285417305,1.1403480315589911,-0.9879490435036803,-0.05556791482778091,1.1402316816600118,0.1622620532797346,2.0186906544535486,0,1.0801263057596246,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
27,0,0,Ba.1932$,1.0801239930717772,0.5231866280842371,5,3,1.0801780229597437,1.080183015389517,2.1843286238313064,-0.12790189479418967,0.888137850489663,2.1842471272505937,0.16229893681866267,-0.3603761697842009,0,1.0801780229589535,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
27,0,0,Ba.1932$,1.080136268761977,-0.7799492507166054,4,3,1.0802038815594082,1.0801944707378799,0.026768733135187732,-0.15578024645414076,-0.9833032748860066,0.026615187883817577,0.16222271045942335,-0.32636660088381964,0,1.0802038815586177,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
27,0,0,Ba.1932$,1.080273269608301,4.018680284746072,7,2,1.08033317455773,1.0803322969382727,2.810716979194696,2.2835755237915785,3.4898620527186774,2.810656367745413,0.16232106751020156,-1.4753059051124537,0,1.0803331745569396,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
27,0,0,Ba.1932$,1.080326153488867,0.7638112622397119,9,1,1.0803848917570587,1.080383496915154,-1.5044028021975417,3.3980126313981223,-2.414106400609608,-1.504607499102854,0.1621686147917229,-1.6302732595118197,0,1.0803848917562684,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
27,0,0,Ba.1932$,1.0803451367819399,-0.47099910315895877,9,1,1.080410750356723,1.0804028908457908,-0.3212247976222508,0.19409306687824524,-0.9332142765730037,-0.32138999300946436,0.16221041594644733,-0.6784365459887213,0,1.0804107503559326,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
27,0,0,Ba.1932$,1.080354175212066,-0.8680792607570879,3,2,1.080410750356723,1.0804118896296064,-0.39082350377373853,-0.9426467220562599,-0.3190796016048825,-0.39099102418390497,0.1622079576120342,1.747899634365488,0,1.0804107503559326,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
27,0,0,Ba.1932$,1.080424825175917,1.4886558392018827,0,3,1.080488326155716,1.0804821215170861,-1.226007977591591,0.4359377675283208,1.6997248086626646,-1.2262033914638584,0.16217845002331568,-0.8525817919744214,0,1.0804883261549256,0.000244140625,-0.000732421875,3.3881317890172014e-21,-3.3881317890172014e-21,1.3642420526593924e-12,0.0,0.0,6.821210263296962e-13,6.938893903907228e-18,-2.7755575615628914e-17,-5.329070518200751e-15
